"BusinessYear","StateCode","IssuerId","SourceName","ImportDate","ServiceAreaId","ServiceAreaName","CoverEntireState","County","PartialCounty","ZipCodes","PartialCountyJustification","MarketCoverage","DentalOnlyPlan"
"2022","VA","10207","SERFF","2022-03-23 20:00:59","VAS002","NoVA","No","51059","Yes","22003, 22009, 22015, 22027, 22030, 22031, 22032, 22034, 22035, 22036, 22037, 22039, 22041, 22042, 22043, 22044, 22046, 22060, 22079, 22081, 22082, 22101, 22102, 22103, 22106, 22107, 22108, 22109, 22116, 22118, 22119, 22121, 22122, 22124, 22150, 22151, 22152, 22153, 22156, 22158, 22159, 22160, 22161, 22180, 22181, 22182, 22183, 22185, 22199, 22302, 22303, 22304, 22306, 22307, 22308, 22309, 22310, 22311, 22312, 22315","10207_VA_service_area_partial_county","SHOP (Small Group)","No"
"2022","VA","10207","SERFF","2022-03-23 20:00:59","VAS002","NoVA","No","51600","No",,,"SHOP (Small Group)","No"
"2022","VA","10207","SERFF","2022-03-23 20:00:59","VAS001","NoVA","No","51600","No",,,"Individual","No"
"2022","VA","10207","SERFF","2022-03-23 20:00:59","VAS001","NoVA","No","51610","No",,,"Individual","No"
"2022","VA","10207","SERFF","2022-03-23 20:00:59","VAS002","NoVA","No","51610","No",,,"SHOP (Small Group)","No"
"2022","VA","10207","SERFF","2022-03-23 20:00:59","VAS002","NoVA","No","51107","Yes","20598, 20041","10207_VA_service_area_partial_county","SHOP (Small Group)","No"
"2022","VA","10207","SERFF","2022-03-23 20:00:59","VAS001","NoVA","No","51107","Yes","20598, 20041","10207_VA_service_area_partial_county","Individual","No"
"2022","VA","10207","SERFF","2022-03-23 20:00:59","VAS001","NoVA","No","51153","Yes","22125, 22191, 22192, 22194","10207_VA_service_area_partial_county","Individual","No"
"2022","VA","10207","SERFF","2022-03-23 20:00:59","VAS002","NoVA","No","51153","Yes","22125, 22191, 22192, 22194","10207_VA_service_area_partial_county","SHOP (Small Group)","No"
"2022","VA","16064","SERFF","2021-08-17 20:00:56","VAS003","Anthem Health Plans of VA(Anthem BCBS) IND Dental","No","51001","No",,,"Individual","Yes"
"2022","VA","16064","SERFF","2021-08-17 20:00:56","VAS003","Anthem Health Plans of VA(Anthem BCBS) IND Dental","No","51003","No",,,"Individual","Yes"
"2022","VA","16064","SERFF","2021-08-17 20:00:56","VAS003","Anthem Health Plans of VA(Anthem BCBS) IND Dental","No","51005","No",,,"Individual","Yes"
"2022","VA","16064","SERFF","2021-08-17 20:00:56","VAS003","Anthem Health Plans of VA(Anthem BCBS) IND Dental","No","51007","No",,,"Individual","Yes"
"2022","VA","16064","SERFF","2021-08-17 20:00:56","VAS003","Anthem Health Plans of VA(Anthem BCBS) IND Dental","No","51009","No",,,"Individual","Yes"
"2022","VA","16064","SERFF","2021-08-17 20:00:56","VAS003","Anthem Health Plans of VA(Anthem BCBS) IND Dental","No","51011","No",,,"Individual","Yes"
"2022","VA","16064","SERFF","2021-08-17 20:00:56","VAS003","Anthem Health Plans of VA(Anthem BCBS) IND Dental","No","51015","No",,,"Individual","Yes"
"2022","VA","16064","SERFF","2021-08-17 20:00:56","VAS003","Anthem Health Plans of VA(Anthem BCBS) IND Dental","No","51017","No",,,"Individual","Yes"
"2022","VA","16064","SERFF","2021-08-17 20:00:56","VAS003","Anthem Health Plans of VA(Anthem BCBS) IND Dental","No","51019","No",,,"Individual","Yes"
"2022","VA","16064","SERFF","2021-08-17 20:00:56","VAS003","Anthem Health Plans of VA(Anthem BCBS) IND Dental","No","51021","No",,,"Individual","Yes"
"2022","VA","16064","SERFF","2021-08-17 20:00:56","VAS003","Anthem Health Plans of VA(Anthem BCBS) IND Dental","No","51023","No",,,"Individual","Yes"
"2022","VA","16064","SERFF","2021-08-17 20:00:56","VAS003","Anthem Health Plans of VA(Anthem BCBS) IND Dental","No","51520","No",,,"Individual","Yes"
"2022","VA","16064","SERFF","2021-08-17 20:00:56","VAS003","Anthem Health Plans of VA(Anthem BCBS) IND Dental","No","51025","No",,,"Individual","Yes"
"2022","VA","16064","SERFF","2021-08-17 20:00:56","VAS003","Anthem Health Plans of VA(Anthem BCBS) IND Dental","No","51027","No",,,"Individual","Yes"
"2022","VA","16064","SERFF","2021-08-17 20:00:56","VAS003","Anthem Health Plans of VA(Anthem BCBS) IND Dental","No","51029","No",,,"Individual","Yes"
"2022","VA","16064","SERFF","2021-08-17 20:00:56","VAS003","Anthem Health Plans of VA(Anthem BCBS) IND Dental","No","51530","No",,,"Individual","Yes"
"2022","VA","16064","SERFF","2021-08-17 20:00:56","VAS003","Anthem Health Plans of VA(Anthem BCBS) IND Dental","No","51031","No",,,"Individual","Yes"
"2022","VA","16064","SERFF","2021-08-17 20:00:56","VAS003","Anthem Health Plans of VA(Anthem BCBS) IND Dental","No","51033","No",,,"Individual","Yes"
"2022","VA","16064","SERFF","2021-08-17 20:00:56","VAS003","Anthem Health Plans of VA(Anthem BCBS) IND Dental","No","51035","No",,,"Individual","Yes"
"2022","VA","16064","SERFF","2021-08-17 20:00:56","VAS003","Anthem Health Plans of VA(Anthem BCBS) IND Dental","No","51036","No",,,"Individual","Yes"
"2022","VA","16064","SERFF","2021-08-17 20:00:56","VAS003","Anthem Health Plans of VA(Anthem BCBS) IND Dental","No","51037","No",,,"Individual","Yes"
"2022","VA","16064","SERFF","2021-08-17 20:00:56","VAS003","Anthem Health Plans of VA(Anthem BCBS) IND Dental","No","51540","No",,,"Individual","Yes"
"2022","VA","16064","SERFF","2021-08-17 20:00:56","VAS003","Anthem Health Plans of VA(Anthem BCBS) IND Dental","No","51550","No",,,"Individual","Yes"
"2022","VA","16064","SERFF","2021-08-17 20:00:56","VAS003","Anthem Health Plans of VA(Anthem BCBS) IND Dental","No","51041","No",,,"Individual","Yes"
"2022","VA","16064","SERFF","2021-08-17 20:00:56","VAS003","Anthem Health Plans of VA(Anthem BCBS) IND Dental","No","51043","No",,,"Individual","Yes"
"2022","VA","16064","SERFF","2021-08-17 20:00:56","VAS003","Anthem Health Plans of VA(Anthem BCBS) IND Dental","No","51570","No",,,"Individual","Yes"
"2022","VA","16064","SERFF","2021-08-17 20:00:56","VAS003","Anthem Health Plans of VA(Anthem BCBS) IND Dental","No","51580","No",,,"Individual","Yes"
"2022","VA","16064","SERFF","2021-08-17 20:00:56","VAS003","Anthem Health Plans of VA(Anthem BCBS) IND Dental","No","51045","No",,,"Individual","Yes"
"2022","VA","16064","SERFF","2021-08-17 20:00:56","VAS003","Anthem Health Plans of VA(Anthem BCBS) IND Dental","No","51047","No",,,"Individual","Yes"
"2022","VA","16064","SERFF","2021-08-17 20:00:56","VAS003","Anthem Health Plans of VA(Anthem BCBS) IND Dental","No","51049","No",,,"Individual","Yes"
"2022","VA","16064","SERFF","2021-08-17 20:00:56","VAS003","Anthem Health Plans of VA(Anthem BCBS) IND Dental","No","51590","No",,,"Individual","Yes"
"2022","VA","16064","SERFF","2021-08-17 20:00:56","VAS003","Anthem Health Plans of VA(Anthem BCBS) IND Dental","No","51051","No",,,"Individual","Yes"
"2022","VA","16064","SERFF","2021-08-17 20:00:56","VAS003","Anthem Health Plans of VA(Anthem BCBS) IND Dental","No","51053","No",,,"Individual","Yes"
"2022","VA","16064","SERFF","2021-08-17 20:00:56","VAS003","Anthem Health Plans of VA(Anthem BCBS) IND Dental","No","51595","No",,,"Individual","Yes"
"2022","VA","16064","SERFF","2021-08-17 20:00:56","VAS003","Anthem Health Plans of VA(Anthem BCBS) IND Dental","No","51057","No",,,"Individual","Yes"
"2022","VA","16064","SERFF","2021-08-17 20:00:56","VAS003","Anthem Health Plans of VA(Anthem BCBS) IND Dental","No","51059","Yes","22199, 22183, 22182, 22181, 22180, 22124, 22109, 22108, 22107, 22106, 22103, 22102, 22101, 22096, 22095, 22079, 22067, 22066, 22039, 22035, 22033, 22030, 20196, 20195, 20194, 20192, 20191, 20190, 20172, 20171, 20170, 20153, 20151, 20124, 20122, 20121, 20120","Only licensed to service these zip codes","Individual","Yes"
"2022","VA","16064","SERFF","2021-08-17 20:00:56","VAS003","Anthem Health Plans of VA(Anthem BCBS) IND Dental","No","51061","No",,,"Individual","Yes"
"2022","VA","16064","SERFF","2021-08-17 20:00:56","VAS003","Anthem Health Plans of VA(Anthem BCBS) IND Dental","No","51063","No",,,"Individual","Yes"
"2022","VA","16064","SERFF","2021-08-17 20:00:56","VAS003","Anthem Health Plans of VA(Anthem BCBS) IND Dental","No","51065","No",,,"Individual","Yes"
"2022","VA","16064","SERFF","2021-08-17 20:00:56","VAS003","Anthem Health Plans of VA(Anthem BCBS) IND Dental","No","51067","No",,,"Individual","Yes"
"2022","VA","16064","SERFF","2021-08-17 20:00:56","VAS003","Anthem Health Plans of VA(Anthem BCBS) IND Dental","No","51620","No",,,"Individual","Yes"
"2022","VA","16064","SERFF","2021-08-17 20:00:56","VAS003","Anthem Health Plans of VA(Anthem BCBS) IND Dental","No","51069","No",,,"Individual","Yes"
"2022","VA","16064","SERFF","2021-08-17 20:00:56","VAS003","Anthem Health Plans of VA(Anthem BCBS) IND Dental","No","51630","No",,,"Individual","Yes"
"2022","VA","16064","SERFF","2021-08-17 20:00:56","VAS003","Anthem Health Plans of VA(Anthem BCBS) IND Dental","No","51640","No",,,"Individual","Yes"
"2022","VA","16064","SERFF","2021-08-17 20:00:56","VAS003","Anthem Health Plans of VA(Anthem BCBS) IND Dental","No","51071","No",,,"Individual","Yes"
"2022","VA","16064","SERFF","2021-08-17 20:00:56","VAS003","Anthem Health Plans of VA(Anthem BCBS) IND Dental","No","51073","No",,,"Individual","Yes"
"2022","VA","16064","SERFF","2021-08-17 20:00:56","VAS003","Anthem Health Plans of VA(Anthem BCBS) IND Dental","No","51075","No",,,"Individual","Yes"
"2022","VA","16064","SERFF","2021-08-17 20:00:56","VAS003","Anthem Health Plans of VA(Anthem BCBS) IND Dental","No","51077","No",,,"Individual","Yes"
"2022","VA","16064","SERFF","2021-08-17 20:00:56","VAS003","Anthem Health Plans of VA(Anthem BCBS) IND Dental","No","51079","No",,,"Individual","Yes"
"2022","VA","16064","SERFF","2021-08-17 20:00:56","VAS003","Anthem Health Plans of VA(Anthem BCBS) IND Dental","No","51081","No",,,"Individual","Yes"
"2022","VA","16064","SERFF","2021-08-17 20:00:56","VAS003","Anthem Health Plans of VA(Anthem BCBS) IND Dental","No","51083","No",,,"Individual","Yes"
"2022","VA","16064","SERFF","2021-08-17 20:00:56","VAS003","Anthem Health Plans of VA(Anthem BCBS) IND Dental","No","51650","No",,,"Individual","Yes"
"2022","VA","16064","SERFF","2021-08-17 20:00:56","VAS003","Anthem Health Plans of VA(Anthem BCBS) IND Dental","No","51085","No",,,"Individual","Yes"
"2022","VA","16064","SERFF","2021-08-17 20:00:56","VAS003","Anthem Health Plans of VA(Anthem BCBS) IND Dental","No","51660","No",,,"Individual","Yes"
"2022","VA","16064","SERFF","2021-08-17 20:00:56","VAS003","Anthem Health Plans of VA(Anthem BCBS) IND Dental","No","51087","No",,,"Individual","Yes"
"2022","VA","16064","SERFF","2021-08-17 20:00:56","VAS003","Anthem Health Plans of VA(Anthem BCBS) IND Dental","No","51089","No",,,"Individual","Yes"
"2022","VA","16064","SERFF","2021-08-17 20:00:56","VAS003","Anthem Health Plans of VA(Anthem BCBS) IND Dental","No","51091","No",,,"Individual","Yes"
"2022","VA","16064","SERFF","2021-08-17 20:00:56","VAS003","Anthem Health Plans of VA(Anthem BCBS) IND Dental","No","51670","No",,,"Individual","Yes"
"2022","VA","16064","SERFF","2021-08-17 20:00:56","VAS003","Anthem Health Plans of VA(Anthem BCBS) IND Dental","No","51093","No",,,"Individual","Yes"
"2022","VA","16064","SERFF","2021-08-17 20:00:56","VAS003","Anthem Health Plans of VA(Anthem BCBS) IND Dental","No","51095","No",,,"Individual","Yes"
"2022","VA","16064","SERFF","2021-08-17 20:00:56","VAS003","Anthem Health Plans of VA(Anthem BCBS) IND Dental","No","51097","No",,,"Individual","Yes"
"2022","VA","16064","SERFF","2021-08-17 20:00:56","VAS003","Anthem Health Plans of VA(Anthem BCBS) IND Dental","No","51099","No",,,"Individual","Yes"
"2022","VA","16064","SERFF","2021-08-17 20:00:56","VAS003","Anthem Health Plans of VA(Anthem BCBS) IND Dental","No","51101","No",,,"Individual","Yes"
"2022","VA","16064","SERFF","2021-08-17 20:00:56","VAS003","Anthem Health Plans of VA(Anthem BCBS) IND Dental","No","51103","No",,,"Individual","Yes"
"2022","VA","16064","SERFF","2021-08-17 20:00:56","VAS003","Anthem Health Plans of VA(Anthem BCBS) IND Dental","No","51105","No",,,"Individual","Yes"
"2022","VA","16064","SERFF","2021-08-17 20:00:56","VAS003","Anthem Health Plans of VA(Anthem BCBS) IND Dental","No","51678","No",,,"Individual","Yes"
"2022","VA","16064","SERFF","2021-08-17 20:00:56","VAS003","Anthem Health Plans of VA(Anthem BCBS) IND Dental","No","51107","No",,,"Individual","Yes"
"2022","VA","16064","SERFF","2021-08-17 20:00:56","VAS003","Anthem Health Plans of VA(Anthem BCBS) IND Dental","No","51109","No",,,"Individual","Yes"
"2022","VA","16064","SERFF","2021-08-17 20:00:56","VAS003","Anthem Health Plans of VA(Anthem BCBS) IND Dental","No","51111","No",,,"Individual","Yes"
"2022","VA","16064","SERFF","2021-08-17 20:00:56","VAS003","Anthem Health Plans of VA(Anthem BCBS) IND Dental","No","51680","No",,,"Individual","Yes"
"2022","VA","16064","SERFF","2021-08-17 20:00:56","VAS003","Anthem Health Plans of VA(Anthem BCBS) IND Dental","No","51113","No",,,"Individual","Yes"
"2022","VA","16064","SERFF","2021-08-17 20:00:56","VAS003","Anthem Health Plans of VA(Anthem BCBS) IND Dental","No","51683","No",,,"Individual","Yes"
"2022","VA","16064","SERFF","2021-08-17 20:00:56","VAS003","Anthem Health Plans of VA(Anthem BCBS) IND Dental","No","51685","No",,,"Individual","Yes"
"2022","VA","16064","SERFF","2021-08-17 20:00:56","VAS003","Anthem Health Plans of VA(Anthem BCBS) IND Dental","No","51690","No",,,"Individual","Yes"
"2022","VA","16064","SERFF","2021-08-17 20:00:56","VAS003","Anthem Health Plans of VA(Anthem BCBS) IND Dental","No","51115","No",,,"Individual","Yes"
"2022","VA","16064","SERFF","2021-08-17 20:00:56","VAS003","Anthem Health Plans of VA(Anthem BCBS) IND Dental","No","51117","No",,,"Individual","Yes"
"2022","VA","16064","SERFF","2021-08-17 20:00:56","VAS003","Anthem Health Plans of VA(Anthem BCBS) IND Dental","No","51119","No",,,"Individual","Yes"
"2022","VA","16064","SERFF","2021-08-17 20:00:56","VAS003","Anthem Health Plans of VA(Anthem BCBS) IND Dental","No","51121","No",,,"Individual","Yes"
"2022","VA","16064","SERFF","2021-08-17 20:00:56","VAS003","Anthem Health Plans of VA(Anthem BCBS) IND Dental","No","51125","No",,,"Individual","Yes"
"2022","VA","16064","SERFF","2021-08-17 20:00:56","VAS003","Anthem Health Plans of VA(Anthem BCBS) IND Dental","No","51127","No",,,"Individual","Yes"
"2022","VA","16064","SERFF","2021-08-17 20:00:56","VAS003","Anthem Health Plans of VA(Anthem BCBS) IND Dental","No","51700","No",,,"Individual","Yes"
"2022","VA","16064","SERFF","2021-08-17 20:00:56","VAS003","Anthem Health Plans of VA(Anthem BCBS) IND Dental","No","51710","No",,,"Individual","Yes"
"2022","VA","16064","SERFF","2021-08-17 20:00:56","VAS003","Anthem Health Plans of VA(Anthem BCBS) IND Dental","No","51131","No",,,"Individual","Yes"
"2022","VA","16064","SERFF","2021-08-17 20:00:56","VAS003","Anthem Health Plans of VA(Anthem BCBS) IND Dental","No","51133","No",,,"Individual","Yes"
"2022","VA","16064","SERFF","2021-08-17 20:00:56","VAS003","Anthem Health Plans of VA(Anthem BCBS) IND Dental","No","51720","No",,,"Individual","Yes"
"2022","VA","16064","SERFF","2021-08-17 20:00:56","VAS003","Anthem Health Plans of VA(Anthem BCBS) IND Dental","No","51135","No",,,"Individual","Yes"
"2022","VA","16064","SERFF","2021-08-17 20:00:56","VAS003","Anthem Health Plans of VA(Anthem BCBS) IND Dental","No","51137","No",,,"Individual","Yes"
"2022","VA","16064","SERFF","2021-08-17 20:00:56","VAS003","Anthem Health Plans of VA(Anthem BCBS) IND Dental","No","51139","No",,,"Individual","Yes"
"2022","VA","16064","SERFF","2021-08-17 20:00:56","VAS003","Anthem Health Plans of VA(Anthem BCBS) IND Dental","No","51141","No",,,"Individual","Yes"
"2022","VA","16064","SERFF","2021-08-17 20:00:56","VAS003","Anthem Health Plans of VA(Anthem BCBS) IND Dental","No","51730","No",,,"Individual","Yes"
"2022","VA","16064","SERFF","2021-08-17 20:00:56","VAS003","Anthem Health Plans of VA(Anthem BCBS) IND Dental","No","51143","No",,,"Individual","Yes"
"2022","VA","16064","SERFF","2021-08-17 20:00:56","VAS003","Anthem Health Plans of VA(Anthem BCBS) IND Dental","No","51735","No",,,"Individual","Yes"
"2022","VA","16064","SERFF","2021-08-17 20:00:56","VAS003","Anthem Health Plans of VA(Anthem BCBS) IND Dental","No","51740","No",,,"Individual","Yes"
"2022","VA","16064","SERFF","2021-08-17 20:00:56","VAS003","Anthem Health Plans of VA(Anthem BCBS) IND Dental","No","51145","No",,,"Individual","Yes"
"2022","VA","16064","SERFF","2021-08-17 20:00:56","VAS003","Anthem Health Plans of VA(Anthem BCBS) IND Dental","No","51147","No",,,"Individual","Yes"
"2022","VA","16064","SERFF","2021-08-17 20:00:56","VAS003","Anthem Health Plans of VA(Anthem BCBS) IND Dental","No","51149","No",,,"Individual","Yes"
"2022","VA","16064","SERFF","2021-08-17 20:00:56","VAS003","Anthem Health Plans of VA(Anthem BCBS) IND Dental","No","51153","No",,,"Individual","Yes"
"2022","VA","16064","SERFF","2021-08-17 20:00:56","VAS003","Anthem Health Plans of VA(Anthem BCBS) IND Dental","No","51155","No",,,"Individual","Yes"
"2022","VA","16064","SERFF","2021-08-17 20:00:56","VAS003","Anthem Health Plans of VA(Anthem BCBS) IND Dental","No","51750","No",,,"Individual","Yes"
"2022","VA","16064","SERFF","2021-08-17 20:00:56","VAS003","Anthem Health Plans of VA(Anthem BCBS) IND Dental","No","51157","No",,,"Individual","Yes"
"2022","VA","16064","SERFF","2021-08-17 20:00:56","VAS003","Anthem Health Plans of VA(Anthem BCBS) IND Dental","No","51159","No",,,"Individual","Yes"
"2022","VA","16064","SERFF","2021-08-17 20:00:56","VAS003","Anthem Health Plans of VA(Anthem BCBS) IND Dental","No","51760","No",,,"Individual","Yes"
"2022","VA","16064","SERFF","2021-08-17 20:00:56","VAS003","Anthem Health Plans of VA(Anthem BCBS) IND Dental","No","51161","No",,,"Individual","Yes"
"2022","VA","16064","SERFF","2021-08-17 20:00:56","VAS003","Anthem Health Plans of VA(Anthem BCBS) IND Dental","No","51770","No",,,"Individual","Yes"
"2022","VA","16064","SERFF","2021-08-17 20:00:56","VAS003","Anthem Health Plans of VA(Anthem BCBS) IND Dental","No","51163","No",,,"Individual","Yes"
"2022","VA","16064","SERFF","2021-08-17 20:00:56","VAS003","Anthem Health Plans of VA(Anthem BCBS) IND Dental","No","51165","No",,,"Individual","Yes"
"2022","VA","16064","SERFF","2021-08-17 20:00:56","VAS003","Anthem Health Plans of VA(Anthem BCBS) IND Dental","No","51167","No",,,"Individual","Yes"
"2022","VA","16064","SERFF","2021-08-17 20:00:56","VAS003","Anthem Health Plans of VA(Anthem BCBS) IND Dental","No","51775","No",,,"Individual","Yes"
"2022","VA","16064","SERFF","2021-08-17 20:00:56","VAS003","Anthem Health Plans of VA(Anthem BCBS) IND Dental","No","51169","No",,,"Individual","Yes"
"2022","VA","16064","SERFF","2021-08-17 20:00:56","VAS003","Anthem Health Plans of VA(Anthem BCBS) IND Dental","No","51171","No",,,"Individual","Yes"
"2022","VA","16064","SERFF","2021-08-17 20:00:56","VAS003","Anthem Health Plans of VA(Anthem BCBS) IND Dental","No","51173","No",,,"Individual","Yes"
"2022","VA","16064","SERFF","2021-08-17 20:00:56","VAS003","Anthem Health Plans of VA(Anthem BCBS) IND Dental","No","51175","No",,,"Individual","Yes"
"2022","VA","16064","SERFF","2021-08-17 20:00:56","VAS003","Anthem Health Plans of VA(Anthem BCBS) IND Dental","No","51177","No",,,"Individual","Yes"
"2022","VA","16064","SERFF","2021-08-17 20:00:56","VAS003","Anthem Health Plans of VA(Anthem BCBS) IND Dental","No","51179","No",,,"Individual","Yes"
"2022","VA","16064","SERFF","2021-08-17 20:00:56","VAS003","Anthem Health Plans of VA(Anthem BCBS) IND Dental","No","51790","No",,,"Individual","Yes"
"2022","VA","16064","SERFF","2021-08-17 20:00:56","VAS003","Anthem Health Plans of VA(Anthem BCBS) IND Dental","No","51800","No",,,"Individual","Yes"
"2022","VA","16064","SERFF","2021-08-17 20:00:56","VAS003","Anthem Health Plans of VA(Anthem BCBS) IND Dental","No","51181","No",,,"Individual","Yes"
"2022","VA","16064","SERFF","2021-08-17 20:00:56","VAS003","Anthem Health Plans of VA(Anthem BCBS) IND Dental","No","51183","No",,,"Individual","Yes"
"2022","VA","16064","SERFF","2021-08-17 20:00:56","VAS003","Anthem Health Plans of VA(Anthem BCBS) IND Dental","No","51185","No",,,"Individual","Yes"
"2022","VA","16064","SERFF","2021-08-17 20:00:56","VAS003","Anthem Health Plans of VA(Anthem BCBS) IND Dental","No","51810","No",,,"Individual","Yes"
"2022","VA","16064","SERFF","2021-08-17 20:00:56","VAS003","Anthem Health Plans of VA(Anthem BCBS) IND Dental","No","51187","No",,,"Individual","Yes"
"2022","VA","16064","SERFF","2021-08-17 20:00:56","VAS003","Anthem Health Plans of VA(Anthem BCBS) IND Dental","No","51191","No",,,"Individual","Yes"
"2022","VA","16064","SERFF","2021-08-17 20:00:56","VAS003","Anthem Health Plans of VA(Anthem BCBS) IND Dental","No","51820","No",,,"Individual","Yes"
"2022","VA","16064","SERFF","2021-08-17 20:00:56","VAS003","Anthem Health Plans of VA(Anthem BCBS) IND Dental","No","51193","No",,,"Individual","Yes"
"2022","VA","16064","SERFF","2021-08-17 20:00:56","VAS003","Anthem Health Plans of VA(Anthem BCBS) IND Dental","No","51830","No",,,"Individual","Yes"
"2022","VA","16064","SERFF","2021-08-17 20:00:56","VAS003","Anthem Health Plans of VA(Anthem BCBS) IND Dental","No","51840","No",,,"Individual","Yes"
"2022","VA","16064","SERFF","2021-08-17 20:00:56","VAS003","Anthem Health Plans of VA(Anthem BCBS) IND Dental","No","51195","No",,,"Individual","Yes"
"2022","VA","16064","SERFF","2021-08-17 20:00:56","VAS003","Anthem Health Plans of VA(Anthem BCBS) IND Dental","No","51197","No",,,"Individual","Yes"
"2022","VA","16064","SERFF","2021-08-17 20:00:56","VAS003","Anthem Health Plans of VA(Anthem BCBS) IND Dental","No","51199","No",,,"Individual","Yes"
"2022","VA","20507","SERFF","2021-08-17 20:00:56","VAS001","Direct and Catastrophic","No","51003","No",,,"Individual","No"
"2022","VA","20507","SERFF","2021-08-17 20:00:56","VAS001","Direct and Catastrophic","No","51540","No",,,"Individual","No"
"2022","VA","20507","SERFF","2021-08-17 20:00:56","VAS001","Direct and Catastrophic","No","51550","No",,,"Individual","No"
"2022","VA","20507","SERFF","2021-08-17 20:00:56","VAS001","Direct and Catastrophic","No","51065","No",,,"Individual","No"
"2022","VA","20507","SERFF","2021-08-17 20:00:56","VAS001","Direct and Catastrophic","No","51620","No",,,"Individual","No"
"2022","VA","20507","SERFF","2021-08-17 20:00:56","VAS001","Direct and Catastrophic","No","51073","No",,,"Individual","No"
"2022","VA","20507","SERFF","2021-08-17 20:00:56","VAS001","Direct and Catastrophic","No","51079","No",,,"Individual","No"
"2022","VA","20507","SERFF","2021-08-17 20:00:56","VAS001","Direct and Catastrophic","No","51083","No",,,"Individual","No"
"2022","VA","20507","SERFF","2021-08-17 20:00:56","VAS001","Direct and Catastrophic","No","51650","No",,,"Individual","No"
"2022","VA","20507","SERFF","2021-08-17 20:00:56","VAS001","Direct and Catastrophic","No","51660","No",,,"Individual","No"
"2022","VA","20507","SERFF","2021-08-17 20:00:56","VAS001","Direct and Catastrophic","No","51093","No",,,"Individual","No"
"2022","VA","20507","SERFF","2021-08-17 20:00:56","VAS001","Direct and Catastrophic","No","51095","No",,,"Individual","No"
"2022","VA","20507","SERFF","2021-08-17 20:00:56","VAS001","Direct and Catastrophic","No","51109","No",,,"Individual","No"
"2022","VA","20507","SERFF","2021-08-17 20:00:56","VAS001","Direct and Catastrophic","No","51113","No",,,"Individual","No"
"2022","VA","20507","SERFF","2021-08-17 20:00:56","VAS001","Direct and Catastrophic","No","51115","No",,,"Individual","No"
"2022","VA","20507","SERFF","2021-08-17 20:00:56","VAS001","Direct and Catastrophic","No","51117","No",,,"Individual","No"
"2022","VA","20507","SERFF","2021-08-17 20:00:56","VAS001","Direct and Catastrophic","No","51125","No",,,"Individual","No"
"2022","VA","20507","SERFF","2021-08-17 20:00:56","VAS001","Direct and Catastrophic","No","51127","No",,,"Individual","No"
"2022","VA","20507","SERFF","2021-08-17 20:00:56","VAS001","Direct and Catastrophic","No","51700","No",,,"Individual","No"
"2022","VA","20507","SERFF","2021-08-17 20:00:56","VAS001","Direct and Catastrophic","No","51710","No",,,"Individual","No"
"2022","VA","20507","SERFF","2021-08-17 20:00:56","VAS001","Direct and Catastrophic","No","51139","No",,,"Individual","No"
"2022","VA","20507","SERFF","2021-08-17 20:00:56","VAS001","Direct and Catastrophic","No","51735","No",,,"Individual","No"
"2022","VA","20507","SERFF","2021-08-17 20:00:56","VAS001","Direct and Catastrophic","No","51740","No",,,"Individual","No"
"2022","VA","20507","SERFF","2021-08-17 20:00:56","VAS001","Direct and Catastrophic","No","51165","No",,,"Individual","No"
"2022","VA","20507","SERFF","2021-08-17 20:00:56","VAS001","Direct and Catastrophic","No","51175","No",,,"Individual","No"
"2022","VA","20507","SERFF","2021-08-17 20:00:56","VAS001","Direct and Catastrophic","No","51800","No",,,"Individual","No"
"2022","VA","20507","SERFF","2021-08-17 20:00:56","VAS001","Direct and Catastrophic","No","51181","No",,,"Individual","No"
"2022","VA","20507","SERFF","2021-08-17 20:00:56","VAS001","Direct and Catastrophic","No","51810","No",,,"Individual","No"
"2022","VA","20507","SERFF","2021-08-17 20:00:56","VAS001","Direct and Catastrophic","No","51830","No",,,"Individual","No"
"2022","VA","20507","SERFF","2021-08-17 20:00:56","VAS001","Direct and Catastrophic","No","51199","No",,,"Individual","No"
"2022","VA","20507","SERFF","2021-08-17 20:00:56","VAS001","Direct and Catastrophic","No","51007","No",,,"Individual","No"
"2022","VA","20507","SERFF","2021-08-17 20:00:56","VAS001","Direct and Catastrophic","No","51033","No",,,"Individual","No"
"2022","VA","20507","SERFF","2021-08-17 20:00:56","VAS001","Direct and Catastrophic","No","51036","No",,,"Individual","No"
"2022","VA","20507","SERFF","2021-08-17 20:00:56","VAS001","Direct and Catastrophic","No","51041","No",,,"Individual","No"
"2022","VA","20507","SERFF","2021-08-17 20:00:56","VAS001","Direct and Catastrophic","No","51049","No",,,"Individual","No"
"2022","VA","20507","SERFF","2021-08-17 20:00:56","VAS001","Direct and Catastrophic","No","51053","No",,,"Individual","No"
"2022","VA","20507","SERFF","2021-08-17 20:00:56","VAS001","Direct and Catastrophic","No","51075","No",,,"Individual","No"
"2022","VA","20507","SERFF","2021-08-17 20:00:56","VAS001","Direct and Catastrophic","No","51085","No",,,"Individual","No"
"2022","VA","20507","SERFF","2021-08-17 20:00:56","VAS001","Direct and Catastrophic","No","51087","No",,,"Individual","No"
"2022","VA","20507","SERFF","2021-08-17 20:00:56","VAS001","Direct and Catastrophic","No","51097","No",,,"Individual","No"
"2022","VA","20507","SERFF","2021-08-17 20:00:56","VAS001","Direct and Catastrophic","No","51101","No",,,"Individual","No"
